DLsv,DLcv,DRcv,DRsv
8,9,109,106
7,7,84,79
4,3,113,109
53,54,128,125
114,119,61,56
34,40,21,18
28,33,137,133
102,107,63,57
57,62,37,32
42,45,87,82
6,7,71,68
108,112,14,12
70,73,57,54
4,4,67,65
76,79,11,10
37,39,104,100
59,63,80,77
49,53,19,16
29,32,40,36
37,41,16,15
4,3,34,31
12,13,69,66
52,56,10,9
36,40,34,31
44,47,28,27
37,40,64,62
98,102,0,6
6,5,193,186
173,178,22,21
15,18,37,33
4,4,133,129
20,21,61,58
7,8,140,137
4,1,96,93
35,39,68,64
22,24,83,79
26,29,57,54
44,46,41,39
14,16,75,72
35,38,89,84
8,0,56,49
33,38,0,8
22,25,28,26
6,6,78,74
64,70,11,10
12,13,87,84
54,56,55,53
86,91,19,16
72,76,34,31
17,19,97,94
35,39,77,73
13,16,104,101
39,44,62,56
83,87,23,21
38,40,103,100
39,43,73,69
101,104,52,50
9,10,85,81
61,65,30,29
69,73,106,102
25,27,114,110
7,8,109,107
54,58,57,54
63,69,13,11
7,7,74,69
89,92,62,59
15,17,29,24
40,43,35,32
84,87,20,17
54,56,55,53
78,83,17,14
4,1,122,118
92,97,45,43
48,50,40,37
30,32,26,25
35,38,56,53
54,61,77,69
45,48,95,92
34,38,109,105
87,91,56,52
61,64,53,49
72,75,43,41
5,6,54,52
33,35,13,12
83,88,0,5
38,42,150,143
78,82,96,93
43,47,15,13
4,1,58,56
51,55,68,60
76,80,4,5
8,1,215,207
16,17,124,121
7,3,66,60
23,28,113,106
70,76,66,61
15,18,93,86
102,107,25,22
53,60,61,54
47,50,135,132
25,28,63,60
34,40,17,14
4,0,56,54
28,32,67,63
136,141,76,72
59,63,65,61
24,26,118,115
76,83,27,23
54,60,57,51
36,42,80,74
76,81,67,62
32,38,78,71
52,55,81,78
42,45,92,89
29,33,52,47
20,23,43,39
18,20,36,34
6,5,42,38
11,12,174,171
160,164,20,18
55,60,24,20
84,88,41,39
132,137,3,6
60,66,20,19
55,60,143,137
97,103,100,95
74,79,125,120
32,35,52,47
73,77,21,19
40,43,65,62
60,62,32,30
48,51,54,51
92,97,45,41
69,74,37,33
59,62,83,80
14,15,61,58
65,69,24,22
8,0,50,45
30,33,95,91
16,18,53,50
10,11,106,103
7,8,72,69
4,1,123,120
48,55,65,59
110,115,8,7
92,96,27,24
27,30,62,59
115,122,38,35
96,101,61,57
29,31,58,56
22,26,47,43
91,98,63,57
72,76,27,25
45,48,58,55
93,99,38,33
38,42,29,24
29,32,137,131
48,51,121,117
39,45,84,78
95,98,18,17
56,62,49,43
7,9,27,24
46,49,37,35
24,26,92,89
55,62,27,24
50,57,35,31
24,25,73,71
126,129,38,35
5,0,161,156
89,92,33,31
61,65,58,54
104,107,36,34
129,132,12,11
61,66,76,71
10,11,44,40
37,39,48,46
70,76,28,25
5,4,34,31
57,60,127,123
68,71,116,113
32,36,27,23
7,7,114,107
31,36,77,71
39,42,0,6
101,104,88,85
36,38,64,61
27,28,24,21
37,40,58,54
79,83,15,13
7,8,113,110
108,115,0,8
76,79,0,4
23,26,33,32
38,41,40,38
30,34,65,62
66,70,29,27
4,2,97,93
47,52,44,39
19,21,52,50
4,0,73,70
5,5,104,100
14,15,78,74
4,3,90,88
7,8,43,39
45,49,53,47
9,9,42,38
111,116,16,14
38,40,86,83
39,45,39,36
14,16,34,30
41,45,5,5
4,0,50,47
67,70,29,27
80,85,13,10
121,127,5,4
68,71,63,60
38,41,72,69
12,13,120,116
21,24,35,31
5,6,94,91
5,6,71,68
14,17,80,77
84,90,74,68
37,39,102,99
62,67,55,49
110,114,12,10
49,54,86,80
127,131,12,10
75,82,93,86
31,33,57,55
66,71,18,15
34,36,77,75
93,98,14,12
68,74,10,8
4,3,105,102
43,46,29,25
41,43,99,97
130,136,8,8
74,77,0,4
17,19,55,50
37,41,108,100
27,29,109,106
5,0,99,95
26,30,53,48
18,18,40,37
54,59,12,11
5,4,57,53
56,62,50,44
76,79,36,33
3,0,120,117
49,54,62,57
17,19,84,81
120,124,21,18
30,34,70,65
73,78,26,23
4,0,86,83
14,16,86,81
56,60,73,70
53,58,46,41
78,83,73,68
107,112,44,40
11,15,85,80
8,9,109,104
13,14,61,57
55,59,16,15
17,20,139,132
12,13,185,181
140,145,15,14
4,6,154,149
10,11,81,78
5,4,113,109
132,134,17,16
43,47,84,80
109,112,21,20
38,42,30,29
9,10,62,58
143,149,18,16
101,105,64,59
63,68,101,96
42,44,57,56
8,10,90,86
8,9,74,72
13,14,41,38
5,6,122,119
47,52,54,48
6,7,70,67
8,0,115,108
73,77,0,5
17,18,50,48
65,68,85,82
15,17,70,66
4,3,103,100
68,72,0,5
16,19,53,49
8,8,60,57
4,5,76,73
46,52,62,55
6,8,71,67
23,26,55,52
60,65,50,46
5,6,134,131
46,51,102,97
149,154,12,9
38,41,40,34
61,66,15,11
78,83,24,22
96,99,23,20
23,27,90,83
92,96,140,137
60,63,20,18
11,13,120,114
91,96,38,33
101,105,92,89
28,34,159,152
31,34,18,14
52,55,91,88
134,142,0,8
8,9,66,64
45,48,25,22
59,63,18,15
13,13,100,98
98,102,59,54
116,122,6,6
51,57,85,80
17,20,71,66
12,13,117,111
69,77,27,22
23,28,80,74
80,86,22,20
9,9,48,43
34,41,52,45
9,11,47,44
51,56,52,47
84,86,27,26
9,10,115,110
34,37,88,84
88,93,23,19
21,23,92,88
31,35,80,76
71,75,25,21
92,97,9,6
7,4,58,53
39,41,34,30
8,8,55,52
8,0,79,72
88,95,36,32
59,62,125,121
99,102,43,40
68,72,46,42
94,99,22,20
39,41,81,78
55,59,34,31
22,23,71,68
68,73,11,8
23,26,46,41
109,113,0,4
64,69,8,7
121,125,0,5
9,10,47,42
16,20,80,75
43,46,55,51
30,33,92,87
9,10,159,152
152,157,13,10
39,43,37,34
3,1,116,113
102,107,27,23
110,113,63,60
15,15,59,58
36,41,110,103
9,10,58,53
70,72,38,36
4,0,73,69
40,42,33,32
4,5,40,36
8,10,100,95
53,58,6,6
42,46,18,14
36,39,24,22
9,10,43,39
5,6,84,80
16,18,70,64
39,43,46,43
56,61,12,10
16,17,98,94
21,25,38,34
7,7,60,56
56,59,47,45
4,4,90,86
34,37,89,86
23,25,93,90
16,18,53,51
27,28,63,59
4,5,123,119
9,10,99,94
79,84,27,24
9,11,70,68
25,29,49,44
32,36,67,64
23,26,78,74
11,12,77,73
16,17,38,35
43,46,36,33
54,58,87,83
20,22,71,66
15,18,54,51
126,130,0,4
57,62,67,63
10,11,84,81
20,23,63,61
5,6,68,64
90,95,56,50
20,21,53,50
117,122,27,24
7,8,50,47
37,40,43,38
41,45,19,17
11,11,37,34
4,0,177,173
47,51,126,122
96,100,76,71
60,64,112,108
72,77,14,11
29,33,57,51
8,11,92,87
5,0,112,108
34,38,21,19
100,104,7,6
15,19,102,97
41,46,75,71
117,123,10,10
68,70,59,57
115,117,12,11
24,25,63,59
25,27,34,31
7,9,82,76
113,119,9,8
48,52,48,43
4,0,114,111
7,8,30,27
7,8,93,89
16,19,80,75
103,107,6,5
111,114,0,3
5,0,62,58
10,12,75,67
36,44,43,38
17,21,68,63
99,103,49,46
7,7,78,76
25,30,65,61
3,0,60,57
11,12,27,24
110,114,13,12
60,66,15,11
2,2,78,76
14,15,64,60
43,47,32,28
25,28,13,11
53,54,13,13
31,34,100,96
3,2,85,80
153,159,30,27
39,43,147,143
36,41,75,70
45,49,56,52
9,10,95,90
37,42,64,59
118,123,17,15
10,12,59,54
25,30,79,71
46,49,86,80
69,72,24,21
71,75,25,21
39,42,32,27
61,66,8,7
8,10,111,106
75,80,41,36
3,4,34,31
54,58,63,58
4,0,64,61
7,8,59,53
8,9,91,88
39,43,56,51
12,15,56,51
68,70,60,58
32,36,92,88
75,80,40,36
5,6,105,102
74,79,30,26
100,107,0,8
137,142,52,49
3,4,106,103
27,32,106,98
52,57,84,79
62,65,16,13
46,51,53,47
21,25,132,126
7,8,19,16
5,3,93,86
15,18,23,20
38,42,12,10
8,8,46,44
60,64,26,23
4,4,132,128
65,69,38,34
25,29,75,70
25,27,77,73
93,97,17,15
141,145,32,28
38,40,0,4
13,16,59,56
11,12,111,108
13,15,95,91
80,82,7,7
71,73,27,26
19,21,52,48
63,67,22,19
42,48,39,33
48,53,28,25
98,102,28,26
83,89,39,34
8,8,120,114
27,30,75,72
6,9,96,92
46,48,82,79
77,81,0,5
7,9,90,86
51,54,81,77
90,94,40,37
14,17,43,40
13,14,89,87
34,37,95,90
115,118,22,20
6,7,67,63
7,10,66,62
12,12,85,80
25,28,69,64
72,77,20,18
70,74,31,27
30,35,69,64
172,178,19,15
6,6,71,65
40,44,53,49
50,54,43,40
5,2,124,119
57,62,64,59
109,114,12,10
58,63,18,16
6,6,76,71
8,10,49,46
88,92,29,26
114,122,0,8
43,46,80,76
15,17,110,107
3,0,48,46
85,88,7,6
92,96,14,13
58,62,90,86
101,105,5,4
91,96,29,27
17,22,56,51
63,68,26,22
52,55,87,84
99,103,0,4
53,58,43,39
3,4,58,56
55,60,0,6
25,29,18,14
9,10,45,43
4,5,93,90
8,9,57,54
24,25,42,41
13,16,75,71
55,59,32,29
127,132,11,8
7,6,103,96
111,114,20,19
39,45,16,14
65,70,39,34
111,116,50,45
124,129,11,10
35,40,41,37
4,2,91,88
49,55,69,63
11,13,30,24
50,53,127,123
8,7,38,33
62,66,13,10
7,8,67,59
13,15,145,141
6,8,75,69
7,11,115,108
60,67,63,56
43,46,21,19
41,46,111,107
88,94,61,55
73,76,30,27
5,6,120,116
4,2,72,67
71,79,24,19
59,63,61,56
99,104,20,17
38,42,25,21
97,100,59,56
40,43,39,37
49,52,19,17
15,19,98,91
3,2,87,84
30,33,56,54
5,0,112,107
33,36,79,76
6,6,106,99
90,95,73,69
39,42,46,42
5,6,83,80
25,29,60,55
7,7,126,124
102,107,0,6
14,17,66,62
59,63,20,15
78,83,0,5
5,6,53,51
32,35,32,28
58,62,5,4
109,114,10,10
115,121,0,8
40,46,76,70
111,116,8,5
85,89,36,32
106,111,13,10
4,1,106,102
6,7,78,77
58,64,63,56
23,25,41,40
5,5,104,102
28,31,104,99
58,62,58,54
6,6,82,78
4,4,119,115
47,53,120,113
13,15,139,134
24,26,137,133
96,104,55,50
7,7,92,88
9,10,61,57
15,19,52,50
12,14,82,79
51,55,67,63
67,71,82,78
4,5,145,141
109,115,59,55
46,50,118,114
4,4,149,145
102,106,33,30
6,7,108,105
11,13,96,92
33,36,73,68
70,73,4,4
12,13,71,69
5,1,23,20
80,85,41,35
20,22,157,151
37,40,173,169
97,103,108,102
65,70,141,135
13,15,57,54
9,12,119,112
61,64,112,108
102,110,36,31
68,72,87,83
9,10,90,86
60,63,37,34
69,72,43,40
30,32,145,141
66,72,102,96
85,88,54,51
63,67,31,29
8,12,74,70
8,10,25,22
4,0,84,81
8,10,66,62
40,43,130,126
45,47,76,74
79,84,12,10
6,5,92,86
25,27,37,34
40,42,119,116
148,153,6,6
9,9,98,94
16,17,50,47
4,0,67,64
33,37,37,33
15,19,64,57
15,18,99,94
38,41,22,20
5,4,86,81
6,7,69,65
40,44,49,46
8,8,45,43
55,56,57,55
35,38,44,41
80,84,13,12
57,62,24,22
4,1,81,78
18,23,29,25
17,18,51,49
22,24,106,103
22,25,109,105
5,4,51,46
6,7,61,57
50,53,16,14
25,29,62,57
3,4,86,83
8,0,106,98
3,2,13,12
88,93,34,30
114,118,9,7
70,75,32,28
50,54,39,36
6,3,81,75
6,6,45,44
5,6,75,72
17,19,53,50
5,0,68,63
44,49,54,50
24,27,28,25
63,66,42,40
3,0,43,41
39,43,119,114
30,33,46,42
29,33,53,49
8,3,54,49
41,47,43,37
4,6,54,50
100,107,21,17
38,42,89,85
32,36,26,23
49,54,27,23
6,8,73,68
128,132,27,25
6,8,128,123
75,80,10,8
64,67,39,35
43,47,96,93
35,37,12,10
3,4,59,55
13,14,48,44
57,62,0,5
111,114,26,25
25,28,119,114
5,0,69,64
45,50,17,14
6,7,70,66
6,7,30,25
64,69,50,46
70,73,33,31
49,52,54,51
17,20,114,111
36,40,71,67
131,136,12,11
4,0,54,50
124,128,8,7
80,83,48,45
105,107,4,3
24,27,126,120
117,123,30,26
17,18,27,24
67,71,68,64
68,73,29,25
73,78,16,12
5,6,80,77
25,29,55,51
5,0,67,62
5,0,80,75
158,163,4,5
138,145,20,18
46,51,85,80
83,89,76,70
25,28,190,185
101,105,24,22
46,49,131,127
101,106,72,67
34,37,105,102
35,38,20,17
107,112,10,8
59,60,15,14
30,33,95,89
5,0,116,111
52,57,15,13
93,99,9,7
5,6,127,121
45,49,23,20
55,59,17,15
5,6,131,126
108,110,30,28
74,79,57,53
33,36,100,94
88,90,11,10
87,91,48,44
111,117,19,15
13,14,122,119
4,4,111,109
47,54,56,51
16,19,84,81
7,8,122,119
51,55,68,65
49,53,4,4
18,19,149,146
69,72,29,28
7,0,67,61
9,10,57,51
81,83,9,9
53,56,31,28
7,8,38,33
19,20,49,48
3,0,92,91
58,61,30,28
51,54,56,53
6,7,64,61
43,46,25,22
72,75,17,14
18,20,47,41
3,2,59,56
7,8,53,49
19,22,34,30
8,11,72,67
60,64,41,36
72,75,31,28
13,14,114,110
25,29,23,17
72,75,40,36
5,5,87,83
35,39,65,61
3,0,97,94
15,17,121,116
8,11,79,75
5,3,153,148
63,65,36,33
26,30,93,89
25,29,84,79
16,17,66,63
59,64,5,4
48,51,46,45
35,40,89,84
26,31,129,124
6,6,154,148
95,100,46,42
63,68,28,23
8,7,52,45
24,26,91,89
64,67,49,46
8,10,116,111
3,0,130,127
12,13,59,55
24,26,123,120
120,122,38,36
3,0,75,72
15,18,37,34
33,36,19,18
56,60,47,42
41,48,94,86
34,38,19,16
7,0,52,46
54,61,65,60
6,6,122,117
50,53,81,79
6,7,12,10
9,11,73,68
27,29,110,107
6,7,70,65
47,50,54,50
93,97,50,46
100,103,44,40
26,29,66,64
83,87,18,16
81,84,19,15
59,65,35,29
6,7,103,100
37,41,47,43
3,0,55,53
24,27,39,36
25,29,80,75
5,6,94,91
14,17,48,44
9,11,33,30
17,21,54,49
66,69,0,4
23,25,90,86
40,43,30,28
11,13,53,51
16,18,75,71
19,21,68,64
5,0,126,121
29,34,79,73
10,11,107,104
98,104,11,10
8,0,63,57
66,69,0,3
127,131,38,35
87,92,22,19
71,75,7,5
43,46,38,35
10,11,29,28
38,40,59,57
51,54,62,59
11,12,64,60
47,50,100,96
19,21,57,54
7,8,31,29
30,36,103,95
92,97,45,41
22,23,37,34
117,120,6,6
103,110,12,10
7,9,88,82
7,8,111,104
85,88,34,31
10,11,63,60
18,21,63,58
5,6,76,71
144,149,35,32
48,52,131,125
56,60,51,45
8,0,59,52
58,65,77,72
7,0,68,63
9,11,115,112
26,30,90,85
56,58,18,15
120,125,58,53
59,65,117,111
81,85,11,10
84,87,19,18
66,69,8,5
15,18,49,45
67,71,24,22
9,10,66,64
81,85,57,55
32,36,20,17
4,4,171,166
19,22,81,75
31,37,67,60
12,15,89,83
89,95,14,12
111,118,68,62
18,21,92,88
41,45,68,64
30,33,78,73
152,156,7,6
64,67,112,108
36,42,71,65
5,2,88,83
20,23,46,42
21,22,118,114
119,124,17,13
55,60,80,76
43,47,30,26
8,0,46,39
11,12,168,160
88,95,21,17
29,31,54,50
7,8,76,73
6,8,102,98
4,5,69,66
55,58,0,5
24,25,36,34
50,52,64,60
13,16,58,52
47,51,10,8
8,1,32,27
31,35,74,68
20,22,73,69
45,47,49,47
103,108,27,25
37,40,17,15
35,37,16,12
39,42,10,7
62,67,27,24
92,95,71,68
23,25,42,37
24,26,28,25
44,50,21,16
32,35,90,86
11,14,33,31
67,70,28,25
6,7,93,90
21,25,153,145
162,169,10,9
60,64,83,79
60,65,61,57
7,7,119,112
72,74,62,60
38,40,27,25
50,56,61,55
77,82,38,36
50,55,64,58
15,18,61,57
44,50,13,11
7,0,62,57
11,12,49,42
59,63,0,5
60,65,34,29
39,42,35,30
88,91,71,69
26,32,45,39
52,56,23,20
15,18,65,61
52,54,45,43
93,97,0,4
4,5,84,81
40,42,58,56
11,13,65,60
43,46,86,81
85,90,42,38
33,36,27,24
11,11,122,118
38,42,91,88
20,21,59,55
25,28,51,46
33,38,41,38
18,20,75,71
60,62,35,34
15,19,25,22
15,17,82,80
22,25,72,67
33,37,61,57
21,24,66,62
22,25,58,52
6,8,104,98
10,12,88,82
80,86,14,11
17,19,66,63
23,26,50,46
6,6,72,70
58,60,18,17
19,21,74,70
14,17,48,45
51,54,13,12
18,22,37,35
17,20,145,140
5,0,81,76
6,7,146,139
12,14,73,69
17,20,30,28
119,124,32,30
48,54,27,22
5,0,127,122
59,62,46,42
5,0,145,140
64,69,16,13
88,94,21,19
51,55,60,55
55,60,107,103
5,0,104,99
156,161,5,4
5,5,43,40
8,10,66,61
98,100,124,122
6,6,65,60
125,127,18,17
36,40,17,15
19,23,161,156
9,11,85,80
29,34,62,57
22,25,64,61
58,62,32,28
12,13,124,120
109,114,13,11
6,7,171,164
7,7,81,76
6,0,140,134
81,87,53,48
153,158,20,18
113,117,0,4
33,37,61,55
5,1,137,133
33,37,114,108
15,17,138,133
124,128,0,4
67,71,68,63
6,2,73,66
8,12,63,57
29,35,64,59
6,2,72,66
10,14,60,54
5,6,65,59
64,69,34,29
4,5,69,66
4,5,37,35
58,63,61,56
4,5,52,49
55,59,75,72
10,12,45,39
26,30,46,41
57,62,14,10
66,71,133,129
46,51,49,44
20,24,96,92
10,13,56,52
56,61,27,22
7,9,93,88
27,33,37,32
33,37,22,17
110,114,0,4
63,68,20,17
101,105,24,22
54,56,12,11
38,42,84,79
43,50,67,61
7,9,112,109
7,1,60,53
96,97,37,35
20,22,110,107
18,19,10,9
96,100,24,21
120,124,14,11
20,23,114,109
30,32,32,28
4,5,55,50
11,16,44,39
30,35,25,20
49,54,6,6
74,79,10,9
18,21,56,50
51,57,30,24
68,71,70,66
128,132,9,8
59,62,79,76
48,51,116,112
67,74,39,33
68,73,46,42
49,53,63,58
90,95,21,18
59,64,14,12
13,13,36,34
5,6,146,141
49,53,27,25
60,64,22,18
32,36,50,46
18,21,64,59
3,2,45,43
28,31,60,56
83,88,45,41
4,4,130,126
5,0,65,61
135,139,20,19
53,59,41,37
80,83,21,19
12,13,87,82
40,46,10,9
16,19,12,10
31,34,107,104
90,93,48,45
7,7,72,68
82,86,52,49
8,9,104,99
21,22,57,54
59,62,16,14
5,3,117,113
2,0,76,74
97,101,28,26
5,0,116,112
58,61,33,31
58,62,28,26
117,121,10,9
35,39,91,86
100,104,48,45
10,12,66,61
9,12,32,29
80,85,55,52
5,5,63,58
32,35,82,79
61,64,53,50
5,6,110,105
76,79,10,9
67,71,46,42
170,174,16,14
5,2,186,181
111,118,68,62
32,35,58,55
5,6,86,81
66,69,10,9
37,41,37,35
39,43,159,153
9,12,191,186
17,18,43,38
36,40,47,44
32,35,146,142
61,64,117,113
91,95,86,83
5,6,174,169
110,114,10,9
48,52,71,67
51,54,93,89
9,12,134,130
4,4,62,59
95,98,40,37
114,117,27,24
30,34,108,102
20,23,16,14
37,40,0,5
38,40,25,22
10,11,20,18
32,35,12,10
5,6,40,36
83,86,70,67
36,40,115,110
116,122,32,28
75,79,39,33
109,115,3,6
10,12,105,99
118,122,10,9
58,62,69,65
85,90,54,51
48,52,107,102
10,11,149,145
77,81,58,54
22,25,24,21
4,3,47,44
91,95,10,9
6,7,109,104
36,40,76,72
14,15,84,81
32,35,13,11
5,6,41,37
95,102,62,57
96,101,64,59
103,108,72,68
28,33,147,142
174,179,1,5
25,28,77,75
130,137,0,8
106,112,18,15
16,19,94,90
82,86,73,68
97,101,63,60
25,29,133,125
6,1,123,117
93,101,101,94
20,23,53,49
81,86,21,19
69,72,36,33
51,54,53,50
47,51,7,7
118,122,13,10
51,54,81,77
44,49,84,80
110,115,18,15
45,49,100,96
135,139,11,10
50,55,7,7
106,110,98,94
114,119,0,6
15,17,102,97
75,81,40,36
44,47,128,125
17,21,154,150
6,1,109,104
100,104,24,21
32,35,92,88
8,0,108,100
13,15,73,66
136,144,0,8
21,26,73,65
95,101,0,6
32,36,103,100
4,5,134,130
53,57,80,74
6,2,65,58
14,21,46,41
49,53,14,12
67,71,101,97
38,42,129,126
9,10,162,159
15,18,39,35
33,39,110,103
76,79,23,20
43,46,44,41
55,59,29,26
6,6,131,128
104,110,25,20
76,81,59,55
6,0,62,58
6,0,105,100
6,0,110,104
67,72,16,14
6,0,87,81
22,25,23,21
8,0,96,90
20,23,76,71
61,66,119,114
85,90,25,21
5,1,79,76
68,73,56,53
33,39,78,72
40,43,70,68
22,25,87,82
6,3,70,65
53,55,57,54
13,13,99,95
55,59,62,58
96,100,20,16
6,5,172,166
78,84,93,87
27,30,59,55
127,133,20,17
33,36,6,5
58,62,88,84
81,87,63,58
101,104,0,3
8,0,90,84
10,12,81,76
71,74,134,131
28,32,173,168
55,58,4,4
48,53,56,51
91,96,13,10
164,168,4,4
120,123,50,47
4,4,96,93
26,28,66,62
22,24,174,169
101,106,39,35
69,73,15,13
12,12,140,135
126,132,57,52
26,29,98,93
69,74,53,50
90,93,31,29
66,71,59,54
26,30,104,100
13,15,89,85
61,65,39,35
81,85,34,30
97,103,15,12
61,64,39,36
6,8,9,9
65,70,60,56
29,33,56,52
155,160,27,24
19,21,123,120
49,54,38,34
36,39,53,50
19,22,78,73
65,70,45,41
37,40,86,82
5,0,127,123
21,27,96,88
99,102,25,22
22,27,77,70
16,18,124,120
43,48,94,88
98,102,72,69
17,20,153,148
75,79,46,43
81,86,83,76
24,26,146,141
63,68,104,100
48,53,56,51
120,127,14,12
54,61,103,96
76,81,57,52
35,39,97,92
27,29,83,80
33,36,69,65
91,96,40,35
17,19,63,60
66,70,29,27
9,10,70,65
40,43,25,23
67,71,62,57
8,10,89,84
77,81,13,11
130,134,15,14
53,59,77,70
24,27,111,106
4,0,140,136
75,78,16,14
96,100,24,21
90,94,62,59
10,10,110,106
91,95,24,20
14,18,71,66
43,47,44,39
57,61,31,29
6,5,51,46
8,9,84,81
53,58,79,73
31,35,31,28
50,55,43,39
18,22,138,130
30,33,140,137
17,20,84,80
81,85,64,61
40,44,86,82
119,122,9,7
47,50,82,79
8,0,101,94
30,36,40,35
24,26,53,49
52,57,129,121
101,106,82,78
61,68,82,76
62,67,61,57
12,14,53,49
95,102,17,16
27,30,76,72
75,83,52,47
9,9,122,118
86,90,41,39
40,42,139,135
93,99,80,75
34,37,61,56
53,58,40,35
97,100,35,33
24,27,41,37
82,89,44,38
95,100,36,33
30,34,38,35
21,25,138,133
81,86,77,73
28,31,119,111
25,27,90,86
63,67,50,48
4,2,115,113
79,82,35,33
65,69,47,42
82,89,48,43
24,27,112,107
4,0,141,138
5,0,105,101
5,0,130,125
18,23,107,103
10,11,61,58
14,16,65,61
17,19,56,54
86,90,47,43
8,10,101,97
86,91,60,55
15,18,107,102
4,2,156,153
135,140,16,13
6,7,67,62
5,5,116,113
4,3,68,65
5,6,62,58
43,47,59,55
17,19,90,86
38,40,70,66
52,57,52,47
26,29,40,39
5,5,66,64
36,39,29,25
